segment_id,segment_index,source_file,sample_rate,channels,start,end,duration,audio_filepath,text,status,reject_reason,transcript
hopdaothanh_00131.wav,131,hopdaothanh.m4a,16000,1,1528.618,1536.854,8.236,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00131.wav,,pending,,
hopdaothanh_00132.wav,132,hopdaothanh.m4a,16000,1,1537.482,1544.31,6.828,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00132.wav,,pending,,
hopdaothanh_00133.wav,133,hopdaothanh.m4a,16000,1,1545.418,1549.59,4.172,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00133.wav,,pending,,
hopdaothanh_00134.wav,134,hopdaothanh.m4a,16000,1,1550.89,1555.51,4.62,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00134.wav,,pending,,
hopdaothanh_00135.wav,135,hopdaothanh.m4a,16000,1,1556.97,1561.366,4.396,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00135.wav,,pending,,
hopdaothanh_00136.wav,136,hopdaothanh.m4a,16000,1,1562.794,1570.678,7.884,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00136.wav,,pending,,
hopdaothanh_00137.wav,137,hopdaothanh.m4a,16000,1,1571.274,1578.454,7.18,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00137.wav,,pending,,
hopdaothanh_00138.wav,138,hopdaothanh.m4a,16000,1,1584.202,1590.486,6.284,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00138.wav,,pending,,
hopdaothanh_00139.wav,139,hopdaothanh.m4a,16000,1,1590.794,1604.31,13.516,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00139.wav,,pending,,
hopdaothanh_00140.wav,140,hopdaothanh.m4a,16000,1,1604.97,1616.022,11.052,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00140.wav,,pending,,
hopdaothanh_00141.wav,141,hopdaothanh.m4a,16000,1,1617.61,1622.678,5.068,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00141.wav,,pending,,
hopdaothanh_00142.wav,142,hopdaothanh.m4a,16000,1,1624.234,1636.502,12.268,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00142.wav,,pending,,
hopdaothanh_00143.wav,143,hopdaothanh.m4a,16000,1,1637.482,1647.254,9.772,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00143.wav,,pending,,
hopdaothanh_00144.wav,144,hopdaothanh.m4a,16000,1,1647.786,1652.534,4.748,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00144.wav,,pending,,
hopdaothanh_00145.wav,145,hopdaothanh.m4a,16000,1,1653.162,1663.798,10.636,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00145.wav,,pending,,
hopdaothanh_00146.wav,146,hopdaothanh.m4a,16000,1,1665.674,1673.674,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00146.wav,,pending,,
hopdaothanh_00147.wav,147,hopdaothanh.m4a,16000,1,1673.674,1681.674,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00147.wav,,pending,,
hopdaothanh_00148.wav,148,hopdaothanh.m4a,16000,1,1681.674,1685.27,3.596,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00148.wav,,pending,,
hopdaothanh_00149.wav,149,hopdaothanh.m4a,16000,1,1685.738,1689.174,3.436,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00149.wav,,pending,,
hopdaothanh_00150.wav,150,hopdaothanh.m4a,16000,1,1689.77,1700.502,10.732,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00150.wav,,pending,,
hopdaothanh_00151.wav,151,hopdaothanh.m4a,16000,1,1700.938,1708.938,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00151.wav,,pending,,
hopdaothanh_00152.wav,152,hopdaothanh.m4a,16000,1,1708.938,1715.99,7.052,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00152.wav,,pending,,
hopdaothanh_00153.wav,153,hopdaothanh.m4a,16000,1,1720.938,1734.326,13.388,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00153.wav,,pending,,
hopdaothanh_00154.wav,154,hopdaothanh.m4a,16000,1,1745.61,1750.038,4.428,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00154.wav,,pending,,
hopdaothanh_00155.wav,155,hopdaothanh.m4a,16000,1,1751.114,1758.966,7.852,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00155.wav,,pending,,
hopdaothanh_00156.wav,156,hopdaothanh.m4a,16000,1,1760.17,1764.118,3.948,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00156.wav,,pending,,
hopdaothanh_00157.wav,157,hopdaothanh.m4a,16000,1,1764.874,1772.874,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00157.wav,,pending,,
hopdaothanh_00158.wav,158,hopdaothanh.m4a,16000,1,1772.874,1780.874,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00158.wav,,pending,,
hopdaothanh_00159.wav,159,hopdaothanh.m4a,16000,1,1780.874,1785.654,4.78,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00159.wav,,pending,,
hopdaothanh_00160.wav,160,hopdaothanh.m4a,16000,1,1785.898,1794.134,8.236,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00160.wav,,pending,,
hopdaothanh_00161.wav,161,hopdaothanh.m4a,16000,1,1795.178,1803.178,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00161.wav,,pending,,
hopdaothanh_00162.wav,162,hopdaothanh.m4a,16000,1,1803.178,1813.27,10.092,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00162.wav,,pending,,
hopdaothanh_00163.wav,163,hopdaothanh.m4a,16000,1,1813.93,1817.302,3.372,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00163.wav,,pending,,
hopdaothanh_00164.wav,164,hopdaothanh.m4a,16000,1,1817.482,1832.214,14.732,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00164.wav,,pending,,
hopdaothanh_00165.wav,165,hopdaothanh.m4a,16000,1,1832.362,1838.422,6.06,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00165.wav,,pending,,
hopdaothanh_00166.wav,166,hopdaothanh.m4a,16000,1,1839.37,1847.37,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00166.wav,,pending,,
hopdaothanh_00167.wav,167,hopdaothanh.m4a,16000,1,1847.37,1857.014,9.644,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00167.wav,,pending,,
hopdaothanh_00168.wav,168,hopdaothanh.m4a,16000,1,1860.426,1866.55,6.124,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00168.wav,,pending,,
hopdaothanh_00169.wav,169,hopdaothanh.m4a,16000,1,1867.306,1873.142,5.836,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00169.wav,,pending,,
hopdaothanh_00170.wav,170,hopdaothanh.m4a,16000,1,1875.274,1881.11,5.836,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00170.wav,,pending,,
hopdaothanh_00171.wav,171,hopdaothanh.m4a,16000,1,1883.338,1888.118,4.78,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00171.wav,,pending,,
hopdaothanh_00172.wav,172,hopdaothanh.m4a,16000,1,1888.81,1896.81,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00172.wav,,pending,,
hopdaothanh_00173.wav,173,hopdaothanh.m4a,16000,1,1896.81,1904.406,7.596,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00173.wav,,pending,,
hopdaothanh_00174.wav,174,hopdaothanh.m4a,16000,1,1904.618,1912.63,8.012,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00174.wav,,pending,,
hopdaothanh_00175.wav,175,hopdaothanh.m4a,16000,1,1913.29,1921.29,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00175.wav,,pending,,
hopdaothanh_00176.wav,176,hopdaothanh.m4a,16000,1,1921.29,1929.974,8.684,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00176.wav,,pending,,
hopdaothanh_00177.wav,177,hopdaothanh.m4a,16000,1,1930.154,1936.822,6.668,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00177.wav,,pending,,
hopdaothanh_00178.wav,178,hopdaothanh.m4a,16000,1,1937.994,1951.382,13.388,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00178.wav,,pending,,
hopdaothanh_00179.wav,179,hopdaothanh.m4a,16000,1,1955.178,1959.542,4.364,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00179.wav,,pending,,
hopdaothanh_00180.wav,180,hopdaothanh.m4a,16000,1,1960.746,1966.902,6.156,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00180.wav,,pending,,
hopdaothanh_00181.wav,181,hopdaothanh.m4a,16000,1,1968.33,1973.974,5.644,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00181.wav,,pending,,
hopdaothanh_00182.wav,182,hopdaothanh.m4a,16000,1,1974.154,1987.702,13.548,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00182.wav,,pending,,
hopdaothanh_00183.wav,183,hopdaothanh.m4a,16000,1,1988.074,1997.782,9.708,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00183.wav,,pending,,
hopdaothanh_00184.wav,184,hopdaothanh.m4a,16000,1,1999.21,2012.31,13.1,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00184.wav,,pending,,
hopdaothanh_00185.wav,185,hopdaothanh.m4a,16000,1,2014.698,2022.698,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00185.wav,,pending,,
hopdaothanh_00186.wav,186,hopdaothanh.m4a,16000,1,2022.698,2031.382,8.684,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00186.wav,,pending,,
hopdaothanh_00187.wav,187,hopdaothanh.m4a,16000,1,2031.722,2037.11,5.388,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00187.wav,,pending,,
hopdaothanh_00188.wav,188,hopdaothanh.m4a,16000,1,2037.93,2048.022,10.092,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00188.wav,,pending,,
hopdaothanh_00189.wav,189,hopdaothanh.m4a,16000,1,2049.354,2062.294,12.94,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00189.wav,,pending,,
hopdaothanh_00190.wav,190,hopdaothanh.m4a,16000,1,2062.474,2077.462,14.988,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00190.wav,,pending,,
hopdaothanh_00191.wav,191,hopdaothanh.m4a,16000,1,2078.122,2086.122,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00191.wav,,pending,,
hopdaothanh_00192.wav,192,hopdaothanh.m4a,16000,1,2086.122,2094.134,8.012,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00192.wav,,pending,,
hopdaothanh_00193.wav,193,hopdaothanh.m4a,16000,1,2094.826,2107.606,12.78,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00193.wav,,pending,,
hopdaothanh_00194.wav,194,hopdaothanh.m4a,16000,1,2107.754,2117.398,9.644,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00194.wav,,pending,,
hopdaothanh_00195.wav,195,hopdaothanh.m4a,16000,1,2119.274,2130.71,11.436,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00195.wav,,pending,,
hopdaothanh_00196.wav,196,hopdaothanh.m4a,16000,1,2130.954,2145.142,14.188,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00196.wav,,pending,,
hopdaothanh_00197.wav,197,hopdaothanh.m4a,16000,1,2145.578,2151.542,5.964,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00197.wav,,pending,,
hopdaothanh_00198.wav,198,hopdaothanh.m4a,16000,1,2154.218,2166.07,11.852,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00198.wav,,pending,,
hopdaothanh_00199.wav,199,hopdaothanh.m4a,16000,1,2168.362,2173.686,5.324,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00199.wav,,pending,,
hopdaothanh_00200.wav,200,hopdaothanh.m4a,16000,1,2174.218,2182.55,8.332,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00200.wav,,pending,,
hopdaothanh_00201.wav,201,hopdaothanh.m4a,16000,1,2182.89,2190.89,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00201.wav,,pending,,
hopdaothanh_00202.wav,202,hopdaothanh.m4a,16000,1,2190.89,2198.71,7.82,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00202.wav,,pending,,
hopdaothanh_00203.wav,203,hopdaothanh.m4a,16000,1,2200.234,2206.486,6.252,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00203.wav,,pending,,
hopdaothanh_00204.wav,204,hopdaothanh.m4a,16000,1,2215.114,2223.114,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00204.wav,,pending,,
hopdaothanh_00205.wav,205,hopdaothanh.m4a,16000,1,2223.114,2231.114,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00205.wav,,pending,,
hopdaothanh_00206.wav,206,hopdaothanh.m4a,16000,1,2231.114,2235.126,4.012,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00206.wav,,pending,,
hopdaothanh_00207.wav,207,hopdaothanh.m4a,16000,1,2235.37,2243.37,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00207.wav,,pending,,
hopdaothanh_00208.wav,208,hopdaothanh.m4a,16000,1,2243.37,2252.47,9.1,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00208.wav,,pending,,
hopdaothanh_00209.wav,209,hopdaothanh.m4a,16000,1,2252.874,2260.874,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00209.wav,,pending,,
hopdaothanh_00210.wav,210,hopdaothanh.m4a,16000,1,2260.874,2268.874,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00210.wav,,pending,,
hopdaothanh_00211.wav,211,hopdaothanh.m4a,16000,1,2268.874,2276.874,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00211.wav,,pending,,
hopdaothanh_00212.wav,212,hopdaothanh.m4a,16000,1,2276.874,2281.302,4.428,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00212.wav,,pending,,
hopdaothanh_00213.wav,213,hopdaothanh.m4a,16000,1,2281.77,2294.23,12.46,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00213.wav,,pending,,
hopdaothanh_00214.wav,214,hopdaothanh.m4a,16000,1,2297.162,2305.878,8.716,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00214.wav,,pending,,
hopdaothanh_00215.wav,215,hopdaothanh.m4a,16000,1,2306.442,2312.502,6.06,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00215.wav,,pending,,
hopdaothanh_00216.wav,216,hopdaothanh.m4a,16000,1,2313.61,2317.046,3.436,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00216.wav,,pending,,
hopdaothanh_00217.wav,217,hopdaothanh.m4a,16000,1,2318.826,2330.966,12.14,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00217.wav,,pending,,
hopdaothanh_00218.wav,218,hopdaothanh.m4a,16000,1,2332.01,2343.638,11.628,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00218.wav,,pending,,
hopdaothanh_00219.wav,219,hopdaothanh.m4a,16000,1,2343.914,2351.914,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00219.wav,,pending,,
hopdaothanh_00220.wav,220,hopdaothanh.m4a,16000,1,2351.914,2359.222,7.308,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00220.wav,,pending,,
hopdaothanh_00221.wav,221,hopdaothanh.m4a,16000,1,2359.402,2372.79,13.388,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00221.wav,,pending,,
hopdaothanh_00222.wav,222,hopdaothanh.m4a,16000,1,2373.098,2378.774,5.676,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00222.wav,,pending,,
hopdaothanh_00223.wav,223,hopdaothanh.m4a,16000,1,2380.49,2383.734,3.244,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00223.wav,,pending,,
hopdaothanh_00224.wav,224,hopdaothanh.m4a,16000,1,2384.074,2395.766,11.692,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00224.wav,,pending,,
hopdaothanh_00225.wav,225,hopdaothanh.m4a,16000,1,2395.978,2410.518,14.54,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00225.wav,,pending,,
hopdaothanh_00226.wav,226,hopdaothanh.m4a,16000,1,2413.77,2423.99,10.22,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00226.wav,,pending,,
hopdaothanh_00227.wav,227,hopdaothanh.m4a,16000,1,2424.49,2432.982,8.492,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00227.wav,,pending,,
hopdaothanh_00228.wav,228,hopdaothanh.m4a,16000,1,2433.13,2439.734,6.604,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00228.wav,,pending,,
hopdaothanh_00229.wav,229,hopdaothanh.m4a,16000,1,2440.394,2453.43,13.036,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00229.wav,,pending,,
hopdaothanh_00230.wav,230,hopdaothanh.m4a,16000,1,2453.578,2460.886,7.308,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00230.wav,,pending,,
hopdaothanh_00231.wav,231,hopdaothanh.m4a,16000,1,2461.194,2472.822,11.628,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00231.wav,,pending,,
hopdaothanh_00232.wav,232,hopdaothanh.m4a,16000,1,2474.794,2489.206,14.412,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00232.wav,,pending,,
hopdaothanh_00233.wav,233,hopdaothanh.m4a,16000,1,2490.058,2496.118,6.06,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00233.wav,,pending,,
hopdaothanh_00234.wav,234,hopdaothanh.m4a,16000,1,2502.346,2514.358,12.012,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00234.wav,,pending,,
hopdaothanh_00235.wav,235,hopdaothanh.m4a,16000,1,2515.85,2528.086,12.236,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00235.wav,,pending,,
hopdaothanh_00236.wav,236,hopdaothanh.m4a,16000,1,2528.458,2541.494,13.036,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00236.wav,,pending,,
hopdaothanh_00237.wav,237,hopdaothanh.m4a,16000,1,2543.402,2558.23,14.828,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00237.wav,,pending,,
hopdaothanh_00238.wav,238,hopdaothanh.m4a,16000,1,2559.37,2565.59,6.22,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00238.wav,,pending,,
hopdaothanh_00239.wav,239,hopdaothanh.m4a,16000,1,2566.218,2575.99,9.772,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00239.wav,,pending,,
hopdaothanh_00240.wav,240,hopdaothanh.m4a,16000,1,2576.81,2583.382,6.572,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00240.wav,,pending,,
hopdaothanh_00241.wav,241,hopdaothanh.m4a,16000,1,2583.562,2593.686,10.124,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00241.wav,,pending,,
hopdaothanh_00242.wav,242,hopdaothanh.m4a,16000,1,2593.866,2608.086,14.22,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00242.wav,,pending,,
hopdaothanh_00243.wav,243,hopdaothanh.m4a,16000,1,2610.858,2625.046,14.188,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00243.wav,,pending,,
hopdaothanh_00244.wav,244,hopdaothanh.m4a,16000,1,2625.354,2637.27,11.916,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00244.wav,,pending,,
hopdaothanh_00245.wav,245,hopdaothanh.m4a,16000,1,2637.45,2650.294,12.844,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00245.wav,,pending,,
hopdaothanh_00246.wav,246,hopdaothanh.m4a,16000,1,2650.474,2660.79,10.316,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00246.wav,,pending,,
hopdaothanh_00247.wav,247,hopdaothanh.m4a,16000,1,2662.538,2674.774,12.236,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00247.wav,,pending,,
hopdaothanh_00248.wav,248,hopdaothanh.m4a,16000,1,2675.626,2685.43,9.804,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00248.wav,,pending,,
hopdaothanh_00249.wav,249,hopdaothanh.m4a,16000,1,2685.866,2693.866,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00249.wav,,pending,,
hopdaothanh_00250.wav,250,hopdaothanh.m4a,16000,1,2693.866,2702.198,8.332,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00250.wav,,pending,,
hopdaothanh_00251.wav,251,hopdaothanh.m4a,16000,1,2702.762,2717.206,14.444,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00251.wav,,pending,,
hopdaothanh_00252.wav,252,hopdaothanh.m4a,16000,1,2717.45,2721.558,4.108,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00252.wav,,pending,,
hopdaothanh_00253.wav,253,hopdaothanh.m4a,16000,1,2721.802,2729.802,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00253.wav,,pending,,
hopdaothanh_00254.wav,254,hopdaothanh.m4a,16000,1,2729.802,2737.802,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00254.wav,,pending,,
hopdaothanh_00255.wav,255,hopdaothanh.m4a,16000,1,2737.802,2745.802,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00255.wav,,pending,,
hopdaothanh_00256.wav,256,hopdaothanh.m4a,16000,1,2745.802,2749.078,3.276,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00256.wav,,pending,,
hopdaothanh_00257.wav,257,hopdaothanh.m4a,16000,1,2749.226,2759.126,9.9,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00257.wav,,pending,,
hopdaothanh_00258.wav,258,hopdaothanh.m4a,16000,1,2759.658,2769.878,10.22,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00258.wav,,pending,,
hopdaothanh_00259.wav,259,hopdaothanh.m4a,16000,1,2770.41,2778.41,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00259.wav,,pending,,
hopdaothanh_00260.wav,260,hopdaothanh.m4a,16000,1,2778.41,2785.622,7.212,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00260.wav,,pending,,
hopdaothanh_00261.wav,261,hopdaothanh.m4a,16000,1,2785.994,2794.934,8.94,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00261.wav,,pending,,
hopdaothanh_00262.wav,262,hopdaothanh.m4a,16000,1,2795.242,2803.242,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00262.wav,,pending,,
hopdaothanh_00263.wav,263,hopdaothanh.m4a,16000,1,2803.242,2811.242,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00263.wav,,pending,,
hopdaothanh_00264.wav,264,hopdaothanh.m4a,16000,1,2811.242,2819.242,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00264.wav,,pending,,
hopdaothanh_00265.wav,265,hopdaothanh.m4a,16000,1,2819.242,2828.726,9.484,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00265.wav,,pending,,
hopdaothanh_00266.wav,266,hopdaothanh.m4a,16000,1,2828.906,2836.906,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00266.wav,,pending,,
hopdaothanh_00267.wav,267,hopdaothanh.m4a,16000,1,2836.906,2844.906,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00267.wav,,pending,,
hopdaothanh_00268.wav,268,hopdaothanh.m4a,16000,1,2844.906,2849.398,4.492,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00268.wav,,pending,,
hopdaothanh_00269.wav,269,hopdaothanh.m4a,16000,1,2849.77,2856.118,6.348,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00269.wav,,pending,,
hopdaothanh_00270.wav,270,hopdaothanh.m4a,16000,1,2856.362,2864.362,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00270.wav,,pending,,
hopdaothanh_00271.wav,271,hopdaothanh.m4a,16000,1,2864.362,2872.362,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00271.wav,,pending,,
hopdaothanh_00272.wav,272,hopdaothanh.m4a,16000,1,2872.362,2880.362,8.0,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00272.wav,,pending,,
hopdaothanh_00273.wav,273,hopdaothanh.m4a,16000,1,2880.362,2885.462,5.1,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00273.wav,,pending,,
hopdaothanh_00274.wav,274,hopdaothanh.m4a,16000,1,2885.706,2893.782,8.076,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00274.wav,,pending,,
hopdaothanh_00275.wav,275,hopdaothanh.m4a,16000,1,2894.826,2902.998,8.172,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00275.wav,,pending,,
hopdaothanh_00276.wav,276,hopdaothanh.m4a,16000,1,2908.01,2917.366,9.356,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00276.wav,,pending,,
hopdaothanh_00277.wav,277,hopdaothanh.m4a,16000,1,2917.738,2932.662,14.924,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00277.wav,,pending,,
hopdaothanh_00278.wav,278,hopdaothanh.m4a,16000,1,2933.034,2941.078,8.044,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00278.wav,,pending,,
hopdaothanh_00279.wav,279,hopdaothanh.m4a,16000,1,2941.706,2946.55,4.844,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00279.wav,,pending,,
hopdaothanh_00280.wav,280,hopdaothanh.m4a,16000,1,2947.178,2951.254,4.076,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00280.wav,,pending,,
hopdaothanh_00281.wav,281,hopdaothanh.m4a,16000,1,2952.49,2955.606,3.116,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00281.wav,,pending,,
hopdaothanh_00282.wav,282,hopdaothanh.m4a,16000,1,2957.482,2964.854,7.372,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00282.wav,,pending,,
hopdaothanh_00283.wav,283,hopdaothanh.m4a,16000,1,2965.418,2971.222,5.804,/content/drive/MyDrive/ASR_Dataset/segments/hopdaothanh_00283.wav,,pending,,
